8.41114741886632e-13,9.55364366821109e-13
8.42294242231756e-13,9.59866508609484e-13
8.43474480615004e-13,9.64386641791517e-13
8.44655458513358e-13,9.68924816484797e-13
8.45837177408738e-13,9.73481082823996e-13
8.47019638787998e-13,9.78055490960348e-13
8.48202844142909e-13,9.82648091061083e-13
8.49386794970162e-13,9.87258933308917e-13
8.50571492771359e-13,9.91888067901502e-13
8.51756939052999e-13,9.96535545050882e-13
8.52943135326485e-13,1.00120141498297e-12
8.54130083108116e-13,1.00588572793703e-12
8.55317783919067e-13,1.01058853416507e-12
8.56506239285409e-13,1.01530988393141e-12
8.57695450738088e-13,1.02004982751206e-12
8.58885419812921e-13,1.02480841519422e-12
8.60076148050601e-13,1.02958569727574e-12
8.61267636996698e-13,1.03438172406462e-12
8.62459888201631e-13,1.03919654587841e-12
8.63652903220698e-13,1.04403021304372e-12
8.64846683614055e-13,1.04888277589571e-12
8.66041230946724e-13,1.05375428477749e-12
8.67236546788576e-13,1.05864479003964e-12
8.68432632714349e-13,1.06355434203969e-12
8.69629490303639e-13,1.06848299114154e-12
8.70827121140904e-13,1.07343078771497e-12
8.72025526815451e-13,1.07839778213509e-12
8.73224708921458e-13,1.08338402478182e-12
8.74424669057963e-13,1.08838956603939e-12
8.75625408828861e-13,1.09341445629575e-12
8.76826929842917e-13,1.0984587459421e-12
8.78029233713758e-13,1.10352248537234e-12
8.79232322059885e-13,1.10860572498257e-12
8.8043619650467e-13,1.11370851517052e-12
8.81640858676362e-13,1.11883090633508e-12
8.82846310208088e-13,1.12397294887575e-12
8.84052552737857e-13,1.1291346931921e-12
8.85259587908571e-13,1.13431618968331e-12
8.86467417368021e-13,1.13951748874759e-12
8.87676042768896e-13,1.14473864078171e-12
8.88885465768792e-13,1.14997969618043e-12
8.90095688030213e-13,1.15524070533605e-12
8.91306711220575e-13,1.16052171863785e-12
8.92518537012222e-13,1.16582278647157e-12
8.93731167082421e-13,1.17114395921894e-12
8.94944603113381e-13,1.17648528725712e-12
8.96158846792253e-13,1.18184682095825e-12
8.97373899811137e-13,1.18722861068887e-12
8.98589763867101e-13,1.19263070680948e-12
8.99806440662175e-13,1.19805315967398e-12
9.01023931903368e-13,1.20349601962918e-12
9.02242239302679e-13,1.20895933701434e-12
9.03461364577101e-13,1.2144431621606e-12
9.0468130944864e-13,1.21994754539053e-12
9.05902075644312e-13,1.22547253701758e-12
9.07123664896162e-13,1.23101818734566e-12
9.08346078941279e-13,1.23658454666856e-12
9.09569319521799e-13,1.2421716652695e-12
9.10793388384923e-13,1.24777959342064e-12
9.12018287282921e-13,1.25340838138256e-12
9.13244017973152e-13,1.25905807940379e-12
9.14470582218075e-13,1.26472873772032e-12
9.15697981785258e-13,1.27042040655509e-12
9.16926218447402e-13,1.27613313611755e-12
9.18155293982336e-13,1.28186697660313e-12
9.19385210173044e-13,1.28762197819276e-12
9.20615968807685e-13,1.29339819105244e-12
9.21847571679591e-13,1.29919566533269e-12
9.23080020587296e-13,1.30501445116814e-12
9.24313317334535e-13,1.31085459867697e-12
9.25547463730283e-13,1.31671615796055e-12
9.26782461588747e-13,1.32259917910285e-12
9.28018312729401e-13,1.32850371217006e-12
9.2925501897698e-13,1.33442980721005e-12
9.30492582161529e-13,1.34037751425198e-12
9.31731004118383e-13,1.34634688330576e-12
9.32970286688211e-13,1.35233796436162e-12
9.34210431717026e-13,1.35835080738967e-12
9.35451441056197e-13,1.36438546233941e-12
9.36693316562476e-13,1.37044197913928e-12
9.37936060098001e-13,1.37652040769619e-12
9.39179673530335e-13,1.38262079789512e-12
9.40424158732475e-13,1.38874319959859e-12
9.41669517582864e-13,1.3948876626463e-12
9.4291575196542e-13,1.40105423685459e-12
9.44162863769557e-13,1.40724297201607e-12
9.45410854890195e-13,1.41345391789913e-12
9.46659727227783e-13,1.41968712424753e-12
9.47909482688331e-13,1.42594264077994e-12
9.49160123183414e-13,1.43222051718951e-12
9.50411650630203e-13,1.43852080314344e-12
9.51664066951486e-13,1.44484354828256e-12
9.52917374075678e-13,1.45118880222086e-12
9.54171573936863e-13,1.45755661454509e-12
9.55426668474794e-13,1.46394703481434e-12
9.5668265963493e-13,1.47036011255963e-12
9.57939549368452e-13,1.47679589728342e-12
9.59197339632289e-13,1.48325443845928e-12
9.60456032389134e-13,1.48973578553141e-12
9.61715629607476e-13,1.49623998791426e-12
9.62976133261617e-13,1.50276709499212e-12
9.64237545331693e-13,1.50931715611867e-12
9.65499867803705e-13,1.51589022061662e-12
9.66763102669543e-13,1.5224863377773e-12
9.68027251926997e-13,1.52910555686022e-12
9.69292317579805e-13,1.53574792709272e-12
9.70558301637641e-13,1.54241349766952e-12
9.71825206116184e-13,1.54910231775241e-12
9.73093033037104e-13,1.55581443646976e-12
9.74361784428115e-13,1.56254990291618e-12
9.75631462322975e-13,1.56930876615214e-12
9.76902068761537e-13,1.57609107520357e-12
9.78173605789759e-13,1.5828968790615e-12
9.79446075459729e-13,1.58972622668164e-12
9.80719479829697e-13,1.59657916698402e-12
9.81993820964106e-13,1.60345574885268e-12
9.83269100933599e-13,1.61035602113518e-12
9.84545321815064e-13,1.61728003264232e-12
9.85822485691657e-13,1.62422783214776e-12
9.87100594652818e-13,1.63119946838762e-12
9.88379650794319e-13,1.63819499006019e-12
9.89659656218266e-13,1.64521444582548e-12
9.90940613033144e-13,1.65225788430494e-12
9.92222523353838e-13,1.65932535408107e-12
9.93505389301656e-13,1.6664169036971e-12
9.94789213004379e-13,1.67353258165661e-12
9.9607399659625e-13,1.68067243642321e-12
9.9735974221804e-13,1.68783651642018e-12
9.98646452017051e-13,1.69502487003016e-12
9.99934128147164e-13,1.70223754559477e-12
1.00122277276884e-12,1.70947459141434e-12
1.00251238804919e-12,1.71673605574752e-12
1.00380297616195e-12,1.72402198681099e-12
1.00509453928757e-12,1.73133243277912e-12
1.00638707961318e-12,1.73866744178364e-12
1.00768059933268e-12,1.74602706191338e-12
1.00897510064672e-12,1.75341134121385e-12
1.01027058576277e-12,1.76082032768703e-12
1.01156705689511e-12,1.768254069291e-12
1.01286451626488e-12,1.77571261393967e-12
1.01416296610013e-12,1.78319600950242e-12
1.01546240863581e-12,1.79070430380389e-12
1.01676284611381e-12,1.79823754462358e-12
1.01806428078302e-12,1.80579577969564e-12
1.01936671489934e-12,1.81337905670854e-12
1.02067015072568e-12,1.82098742330475e-12
1.02197459053204e-12,1.82862092708053e-12
1.02328003659553e-12,1.8362796155856e-12
1.02458649120038e-12,1.84396353632283e-12
1.02589395663796e-12,1.85167273674806e-12
1.02720243520687e-12,1.85940726426972e-12
1.02851192921291e-12,1.86716716624862e-12
1.02982244096913e-12,1.87495248999767e-12
1.03113397279589e-12,1.88276328278161e-12
1.03244652702083e-12,1.89059959181676e-12
1.03376010597897e-12,1.89846146427074e-12
1.0350747120127e-12,1.90634894726225e-12
1.03639034747181e-12,1.91426208786077e-12
1.03770701471353e-12,1.92220093308636e-12
1.03902471610258e-12,1.93016552990939e-12
1.04034345401118e-12,1.93815592525027e-12
1.04166323081908e-12,1.94617216597927e-12
1.04298404891361e-12,1.95421429891625e-12
1.04430591068968e-12,1.9622823708304e-12
1.04562881854985e-12,1.97037642844007e-12
1.04695277490435e-12,1.9784965184125e-12
1.04827778217109e-12,1.98664268736359e-12
1.04960384277572e-12,1.99481498185771e-12
1.05093095915166e-12,2.00301344840746e-12
1.05225913374011e-12,2.01123813347349e-12
1.05358836899009e-12,2.01948908346421e-12
1.05491866735851e-12,2.02776634473566e-12
1.05625003131014e-12,2.03606996359128e-12
1.0575824633177e-12,2.04439998628169e-12
1.05891596586185e-12,2.05275645900453e-12
1.06025054143125e-12,2.0611394279042e-12
1.06158619252258e-12,2.06954893907173e-12
1.06292292164058e-12,2.07798503854456e-12
1.06426073129808e-12,2.08644777230637e-12
1.06559962401603e-12,2.09493718628687e-12
1.06693960232354e-12,2.10345332636165e-12
1.06828066875791e-12,2.11199623835197e-12
1.06962282586467e-12,2.12056596802463e-12
1.07096607619759e-12,2.12916256109176e-12
1.07231042231874e-12,2.13778606321066e-12
1.07365586679852e-12,2.14643651998366e-12
1.07500241221568e-12,2.15511397695792e-12
1.07635006115738e-12,2.16381847962533e-12
1.07769881621918e-12,2.17255007342227e-12
1.07904868000511e-12,2.18130880372955e-12
1.0803996551277e-12,2.19009471587218e-12
1.08175174420801e-12,2.19890785511929e-12
1.08310494987566e-12,2.20774826668398e-12
1.08445927476886e-12,2.21661599572309e-12
1.08581472153446e-12,2.22551108733722e-12
1.08717129282797e-12,2.23443358657045e-12
1.08852899131361e-12,2.24338353841032e-12
1.08988781966433e-12,2.25236098778762e-12
1.09124778056186e-12,2.26136597957634e-12
1.09260887669672e-12,2.27039855859349e-12
1.09397111076828e-12,2.27945876959902e-12
1.09533448548478e-12,2.28854665729568e-12
1.09669900356339e-12,2.29766226632895e-12
1.0980646677302e-12,2.30680564128687e-12
1.0994314807203e-12,2.31597682670002e-12
1.10079944527779e-12,2.32517586704134e-12
1.10216856415583e-12,2.33440280672606e-12
1.10353884011667e-12,2.34365769011164e-12
1.10491027593167e-12,2.35294056149761e-12
1.10628287438137e-12,2.36225146512556e-12
1.1076566382555e-12,2.37159044517898e-12
1.10903157035302e-12,2.38095754578323e-12
1.11040767348216e-12,2.39035281100545e-12
1.11178495046048e-12,2.39977628485448e-12
1.11316340411485e-12,2.40922801128076e-12
1.11454303728153e-12,2.41870803417631e-12
1.11592385280623e-12,2.42821639737465e-12
1.11730585354406e-12,2.43775314465069e-12
1.11868904235967e-12,2.44731831972077e-12
1.1200734221272e-12,2.45691196624247e-12
1.1214589957304e-12,2.46653412781469e-12
1.12284576606259e-12,2.47618484797748e-12
1.12423373602675e-12,2.48586417021211e-12
1.12562290853553e-12,2.49557213794092e-12
1.12701328651132e-12,2.50530879452736e-12
1.12840487288624e-12,2.5150741832759e-12
1.12979767060223e-12,2.52486834743199e-12
1.13119168261105e-12,2.53469133018211e-12
1.13258691187435e-12,2.54454317465362e-12
1.13398336136368e-12,2.55442392391486e-12
1.13538103406055e-12,2.56433362097501e-12
1.13677993295647e-12,2.57427230878416e-12
1.13818006105296e-12,2.58424003023326e-12
1.13958142136164e-12,2.5942368281541e-12
1.14098401690422e-12,2.60426274531932e-12
1.14238785071259e-12,2.61431782444237e-12
1.14379292582881e-12,2.62440210817756e-12
1.14519924530518e-12,2.63451563912001e-12
1.1466068122043e-12,2.64465845980569e-12
1.14801562959907e-12,2.6548306127114e-12
1.14942570057273e-12,2.66503214025478e-12
1.15083702821897e-12,2.67526308479436e-12
1.15224961564189e-12,2.68552348862953e-12
1.15366346595609e-12,2.69581339400057e-12
1.15507858228669e-12,2.70613284308869e-12
1.1564949677694e-12,2.71648187801604e-12
1.15791262555053e-12,2.72686054084575e-12
1.15933155878706e-12,2.73726887358195e-12
1.16075177064668e-12,2.74770691816982e-12
1.16217326430783e-12,2.75817471649561e-12
1.16359604295972e-12,2.76867231038666e-12
1.16502010980242e-12,2.77919974161155e-12
1.16644546804689e-12,2.78975705187999e-12
1.16787212091501e-12,2.800344282843e-12
1.16930007163962e-12,2.81096147609291e-12
1.17072932346463e-12,2.82160867316342e-12
1.17215987964497e-12,2.83228591552964e-12
1.1735917434467e-12,2.84299324460823e-12
1.17502491814708e-12,2.8537307017574e-12
1.17645940703453e-12,2.86449832827696e-12
1.17789521340876e-12,2.87529616540848e-12
1.17933234058078e-12,2.88612425433528e-12
1.18077079187298e-12,2.89698263618259e-12
1.18221057061912e-12,2.90787135201754e-12
1.18365168016445e-12,2.91879044284934e-12
1.18509412386572e-12,2.9297399496293e-12
1.18653790509124e-12,2.940719913251e-12
1.18798302722092e-12,2.95173037455029e-12
1.18942949364635e-12,2.96277137430546e-12
1.19087730777083e-12,2.97384295323733e-12
1.19232647300943e-12,2.98494515200934e-12
1.19377699278903e-12,2.99607801122768e-12
1.1952288705484e-12,3.00724157144142e-12
1.19668210973823e-12,3.01843587314255e-12
1.19813671382119e-12,3.0296609567662e-12
1.19959268627201e-12,3.04091686269072e-12
1.20105003057751e-12,3.05220363123779e-12
1.20250875023664e-12,3.06352130267259e-12
1.20396884876059e-12,3.0748699172039e-12
1.20543032967279e-12,3.08624951498425e-12
1.20689319650901e-12,3.0976601361101e-12
1.20835745281741e-12,3.10910182062191e-12
1.20982310215858e-12,3.1205746085044e-12
1.21129014810561e-12,3.13207853968656e-12
1.21275859424418e-12,3.14361365404193e-12
1.21422844417256e-12,3.15517999138873e-12
1.21569970150173e-12,3.16677759148997e-12
1.21717236985542e-12,3.17840649405369e-12
1.21864645287015e-12,3.19006673873311e-12
1.22012195419535e-12,3.20175836512677e-12
1.22159887749336e-12,3.21348141277877e-12
1.22307722643953e-12,3.22523592117889e-12
1.2245570047223e-12,3.23702192976287e-12
1.22603821604325e-12,3.24883947791251e-12
1.22752086411714e-12,3.26068860495588e-12
1.22900495267202e-12,3.27256935016761e-12
1.23049048544927e-12,3.28448175276895e-12
1.23197746620372e-12,3.29642585192812e-12
1.23346589870362e-12,3.30840168676043e-12
1.23495578673084e-12,3.32040929632856e-12
