7.06963228392252e-13,1.26975527132577e-12
7.07693351106114e-13,1.27546823931051e-12
7.08427286041653e-13,1.28120054045225e-12
7.09165052504045e-13,1.28695220718737e-12
7.09906670072276e-13,1.29272327156716e-12
7.10652158601289e-13,1.29851376524884e-12
7.11401538223918e-13,1.30432371948671e-12
7.12154829352609e-13,1.31015316512352e-12
7.12912052680899e-13,1.31600213258191e-12
7.1367322918468e-13,1.32187065185613e-12
7.14438380123244e-13,1.32775875250397e-12
7.15207527040094e-13,1.3336664636388e-12
7.15980691763523e-13,1.33959381392186e-12
7.16757896406984e-13,1.34554083155483e-12
7.17539163369203e-13,1.35150754427252e-12
7.18324515334093e-13,1.35749397933584e-12
7.19113975270424e-13,1.36350016352503e-12
7.19907566431272e-13,1.36952612313309e-12
7.20705312353228e-13,1.37557188395947e-12
7.21507236855414e-13,1.38163747130402e-12
7.22313364038236e-13,1.38772290996124e-12
7.23123718281939e-13,1.39382822421467e-12
7.23938324244935e-13,1.39995343783173e-12
7.24757206861916e-13,1.40609857405868e-12
7.25580391341739e-13,1.41226365561594e-12
7.26407903165113e-13,1.4184487046937e-12
7.27239768082061e-13,1.42465374294777e-12
7.28076012109185e-13,1.43087879149572e-12
7.28916661526718e-13,1.4371238709134e-12
7.29761742875377e-13,1.44338900123167e-12
7.30611282953026e-13,1.44967420193344e-12
7.31465308811133e-13,1.45597949195107e-12
7.32323847751043e-13,1.46230488966401e-12
7.33186927320076e-13,1.46865041289677e-12
7.34054575307422e-13,1.47501607891723e-12
7.34926819739896e-13,1.48140190443521e-12
7.35803688877472e-13,1.48780790560132e-12
7.36685211208716e-13,1.49423409800628e-12
7.37571415446002e-13,1.50068049668033e-12
7.38462330520605e-13,1.50714711609308e-12
7.39357985577648e-13,1.51363397015365e-12
7.40258409970893e-13,1.5201410722111e-12
7.41163633257408e-13,1.52666843505516e-12
7.42073685192103e-13,1.53321607091728e-12
7.42988595722143e-13,1.53978399147193e-12
7.43908394981251e-13,1.54637220783825e-12
7.44833113283902e-13,1.55298073058202e-12
7.45762781119408e-13,1.55960956971776e-12
7.46697429145932e-13,1.56625873471133e-12
7.47637088184391e-13,1.5729282344826e-12
7.48581789212298e-13,1.57961807740859e-12
7.49531563357542e-13,1.58632827132671e-12
7.50486441892078e-13,1.59305882353835e-12
7.51446456225593e-13,1.5998097408127e-12
7.52411637899119e-13,1.60658102939086e-12
7.53382018578597e-13,1.61337269499009e-12
7.54357630048425e-13,1.62018474280839e-12
7.55338504204996e-13,1.6270171775293e-12
7.56324673050196e-13,1.63387000332685e-12
7.57316168684923e-13,1.64074322387073e-12
7.58313023302619e-13,1.64763684233174e-12
7.59315269182792e-13,1.65455086138737e-12
7.60322938684579e-13,1.66148528322748e-12
7.61336064240344e-13,1.66844010956033e-12
7.62354678349314e-13,1.67541534161857e-12
7.63378813571261e-13,1.68241098016553e-12
7.64408502520259e-13,1.68942702550154e-12
7.65443777858498e-13,1.69646347747048e-12
7.66484672290176e-13,1.70352033546624e-12
7.67531218555493e-13,1.71059759843956e-12
7.68583449424727e-13,1.71769526490469e-12
7.69641397692418e-13,1.72481333294628e-12
7.70705096171679e-13,1.73195180022626e-12
7.71774577688597e-13,1.73911066399075e-12
7.72849875076825e-13,1.74628992107711e-12
7.73931021172248e-13,1.75348956792081e-12
7.75018048807847e-13,1.76070960056246e-12
7.76110990808699e-13,1.76795001465476e-12
7.77209879987146e-13,1.77521080546941e-12
7.78314749138151e-13,1.78249196790403e-12
7.79425631034817e-13,1.78979349648887e-12
7.80542558424112e-13,1.79711538539363e-12
7.8166556402279e-13,1.80445762843405e-12
7.82794680513518e-13,1.81182021907839e-12
7.83929940541214e-13,1.81920315045389e-12
7.85071376709616e-13,1.82660641535292e-12
7.86219021578065e-13,1.83403000623909e-12
7.87372907658546e-13,1.8414739152531e-12
7.88533067412955e-13,1.84893813421848e-12
7.89699533250612e-13,1.85642265464695e-12
7.90872337526055e-13,1.86392746774374e-12
7.92051512537071e-13,1.87145256441251e-12
7.93237090523006e-13,1.87899793526006e-12
7.94429103663351e-13,1.8865635706007e-12
7.95627584076607e-13,1.89414946046041e-12
7.96832563819425e-13,1.90175559458055e-12
7.98044074886053e-13,1.9093819624213e-12
7.99262149208067e-13,1.91702855316478e-12
8.00486818654393e-13,1.92469535571759e-12
8.01718115031654e-13,1.93238235871324e-12
8.02956070084808e-13,1.94008955051395e-12
8.0420071549809e-13,1.94781691921205e-12
8.05452082896285e-13,1.95556445263099e-12
8.06710203846309e-13,1.96333213832587e-12
8.07975109859099e-13,1.9711199635834e-12
8.09246832391841e-13,1.97892791542144e-12
8.10525402850506e-13,1.98675598058801e-12
8.11810852592717e-13,1.99460414555973e-12
8.1310321293094e-13,2.00247239653971e-12
8.14402515135994e-13,2.01036071945487e-12
8.15708790440895e-13,2.0182690999527e-12
8.17022070045027e-13,2.02619752339739e-12
8.18342385118622e-13,2.03414597486532e-12
8.19669766807582e-13,2.04211443913998e-12
8.21004246238618e-13,2.05010290070615e-12
8.22345854524707e-13,2.05811134374355e-12
8.23694622770868e-13,2.06613975211961e-12
8.25050582080259e-13,2.0741881093818e-12
8.26413763560585e-13,2.08225639874901e-12
8.27784198330821e-13,2.09034460310244e-12
8.29161917528228e-13,2.09845270497551e-12
8.30546952315689e-13,2.10658068654331e-12
8.31939333889329e-13,2.11472852961104e-12
8.33339093486441e-13,2.12289621560187e-12
8.3474626239368e-13,2.13108372554392e-12
8.36160871955564e-13,2.13929104005652e-12
8.37582953583223e-13,2.1475181393356e-12
8.39012538763447e-13,2.15576500313842e-12
8.40449659067961e-13,2.16403161076732e-12
8.41894346162985e-13,2.17231794105279e-12
8.43346631819014e-13,2.18062397233562e-12
8.44806547920864e-13,2.18894968244832e-12
8.46274126477918e-13,2.19729504869563e-12
8.4774939963461e-13,2.20566004783423e-12
8.49232399681106e-13,2.21404465605159e-12
8.50723159064204e-13,2.22244884894401e-12
8.52221710398394e-13,2.23087260149378e-12
8.53728086477129e-13,2.2393158880455e-12
8.55242320284235e-13,2.2477786822816e-12
8.56764445005492e-13,2.25626095719694e-12
8.58294494040357e-13,2.26476268507262e-12
8.59832501013807e-13,2.27328383744897e-12
8.61378499788313e-13,2.28182438509758e-12
8.6293252447591e-13,2.29038429799266e-12
8.64494609450364e-13,2.29896354528149e-12
8.66064789359403e-13,2.30756209525399e-12
8.67643099137032e-13,2.31617991531158e-12
8.6922957401587e-13,2.32481697193517e-12
8.70824249539545e-13,2.33347323065239e-12
8.72427161575085e-13,2.34214865600396e-12
8.74038346325313e-13,2.35084321150933e-12
8.75657840341258e-13,2.35955685963161e-12
8.77285680534489e-13,2.36828956174163e-12
8.78921904189427e-13,2.37704127808128e-12
8.80566548975588e-13,2.38581196772622e-12
8.82219652959758e-13,2.39460158854781e-12
8.83881254618037e-13,2.40341009717428e-12
8.85551392847794e-13,2.41223744895139e-12
8.8723010697948e-13,2.42108359790227e-12
8.88917436788279e-13,2.42994849668671e-12
8.90613422505595e-13,2.4388320965598e-12
